"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 13 22:59:47 UTC 2025","Sat Dec 13 22:59:47 UTC 2025","56","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logSearchWorksCorrectly","Log search works correctly","Verify log search functionality works"
"passed","Sat Dec 13 22:59:51 UTC 2025","Sat Dec 13 22:59:53 UTC 2025","2045","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWithDuplicateEmail","Should fail registration with duplicate email",""
"failed","Sat Dec 13 22:59:53 UTC 2025","Sat Dec 13 22:59:57 UTC 2025","3531","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldRegisterUserWithValidData","Should successfully register user with valid data",""
"failed","Sat Dec 13 22:59:54 UTC 2025","Sat Dec 13 22:59:58 UTC 2025","3402","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceFiltersAggregateCorrectly","deviceFiltersAggregateCorrectly()","Verify device filters aggregate correctly in Pinot"
"failed","Sat Dec 13 22:59:58 UTC 2025","Sat Dec 13 23:01:05 UTC 2025","67392","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceRegistrationFlowsThroughPipeline","deviceRegistrationFlowsThroughPipeline()","Verify device registration flows through complete pipeline to MongoDB and Pinot"
"passed","Sat Dec 13 22:59:49 UTC 2025","Sat Dec 13 22:59:50 UTC 2025","79","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceStatusQueriesWorkCorrectly","Device status queries work correctly","Verify device status updates are reflected"
"passed","Sat Dec 13 22:59:41 UTC 2025","Sat Dec 13 22:59:45 UTC 2025","4719","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceSearchWorksCorrectly","Device search works correctly","Verify device search functionality works"
"failed","Sat Dec 13 22:59:53 UTC 2025","Sat Dec 13 22:59:54 UTC 2025","929","","Check login Flow ","","com.openframe.tests.restapi.CheckLoginTest","shouldLoginWithMinimalSteps","Should complete login flow",""
"passed","Sat Dec 13 22:59:49 UTC 2025","Sat Dec 13 22:59:49 UTC 2025","62","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","graphQLQueryValidatesRequiredFields","GraphQL query validates required fields","GraphQL query validates required fields"
"failed","Sat Dec 13 22:59:46 UTC 2025","Sat Dec 13 22:59:49 UTC 2025","3518","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceQueryStabilityAfterRegistration","Device query stability after registration","Verify device remains queryable after registration"
"passed","Sat Dec 13 22:59:49 UTC 2025","Sat Dec 13 22:59:49 UTC 2025","109","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceFiltersWorkCorrectly","Device filters work correctly","Verify device filters work correctly"
"failed","Sat Dec 13 22:59:50 UTC 2025","Sat Dec 13 22:59:53 UTC 2025","3153","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","registeredAgentCanObtainOAuthToken","Registered agent can obtain OAuth token","Registered agent can obtain OAuth token"
"passed","Sat Dec 13 22:59:57 UTC 2025","Sat Dec 13 22:59:57 UTC 2025","76","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWhenOrganizationRegistrationIsClosed","Should fail registration when organization registration is closed",""
"passed","Sat Dec 13 22:59:46 UTC 2025","Sat Dec 13 22:59:46 UTC 2025","48","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicePaginationWorksCorrectly","Device pagination works correctly","Verify device pagination works correctly"
"failed","Sat Dec 13 22:59:50 UTC 2025","Sat Dec 13 22:59:53 UTC 2025","3203","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","multipleAgentsCanRegisterConcurrently","Multiple agents can register concurrently","Multiple agents can register concurrently"
"passed","Sat Dec 13 22:59:50 UTC 2025","Sat Dec 13 22:59:50 UTC 2025","37","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","agentRegistrationFailsWithInvalidKey","Agent registration fails with invalid management key","Agent registration fails with invalid management key"
"skipped","Sat Dec 13 22:59:41 UTC 2025","Sat Dec 13 22:59:41 UTC 2025","2","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceRegistrationStoresAndIndexesCorrectly","Device registration stores and indexes correctly","Verify device registration stores in MongoDB and indexes in Pinot"
"failed","Sat Dec 13 22:59:48 UTC 2025","Sat Dec 13 22:59:51 UTC 2025","3294","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logPaginationWorksCorrectly","Log pagination works correctly","Verify log pagination works correctly"
"passed","Sat Dec 13 22:59:47 UTC 2025","Sat Dec 13 22:59:48 UTC 2025","299","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logsQueryableThroughPipeline","Logs are queryable through pipeline","Verify logs are queryable through GraphQL from Cassandra and Pinot"
"passed","Sat Dec 13 22:59:41 UTC 2025","Sat Dec 13 22:59:47 UTC 2025","6581","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logFiltersAggregateCorrectly","Log filters aggregate correctly","Verify log filters aggregate correctly from Pinot"
"passed","Sat Dec 13 22:59:45 UTC 2025","Sat Dec 13 22:59:46 UTC 2025","278","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicesQueryableThroughPipeline","Devices queryable through GraphQL pipeline","Verify devices are queryable through GraphQL from MongoDB"
"skipped","Sat Dec 13 22:59:57 UTC 2025","Sat Dec 13 22:59:57 UTC 2025","0","","Log Event Pipeline E2E","","com.openframe.tests.e2e.LogEventPipelineTest","logEventFlowsThroughPipeline","logEventFlowsThroughPipeline(ToolTestData)","Verify log events flow through the complete pipeline to GraphQL"
