"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Dec 22 14:44:27 UTC 2025","Mon Dec 22 14:44:28 UTC 2025","986","","Check login Flow ","","com.openframe.tests.restapi.CheckLoginTest","shouldLoginWithMinimalSteps","Should complete login flow",""
"passed","Mon Dec 22 14:44:24 UTC 2025","Mon Dec 22 14:44:24 UTC 2025","87","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceStatusQueriesWorkCorrectly","Device status queries work correctly","Verify device status updates are reflected"
"passed","Mon Dec 22 14:44:23 UTC 2025","Mon Dec 22 14:44:23 UTC 2025","226","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logPaginationWorksCorrectly","Log pagination works correctly","Verify log pagination works correctly"
"passed","Mon Dec 22 14:44:15 UTC 2025","Mon Dec 22 14:44:22 UTC 2025","6807","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logFiltersAggregateCorrectly","Log filters aggregate correctly","Verify log filters aggregate correctly from Pinot"
"passed","Mon Dec 22 14:44:30 UTC 2025","Mon Dec 22 14:44:30 UTC 2025","73","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWhenOrganizationRegistrationIsClosed","Should fail registration when organization registration is closed",""
"passed","Mon Dec 22 14:44:23 UTC 2025","Mon Dec 22 14:44:23 UTC 2025","139","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","agentRegistrationFailsWithInvalidKey","Agent registration fails with invalid management key","Agent registration fails with invalid management key"
"passed","Mon Dec 22 14:44:24 UTC 2025","Mon Dec 22 14:44:24 UTC 2025","47","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","graphQLQueryValidatesRequiredFields","GraphQL query validates required fields","GraphQL query validates required fields"
"skipped","Mon Dec 22 14:44:30 UTC 2025","Mon Dec 22 14:44:30 UTC 2025","0","","Log Event Pipeline E2E","","com.openframe.tests.e2e.LogEventPipelineTest","logEventFlowsThroughPipeline","logEventFlowsThroughPipeline(ToolTestData)","Verify log events flow through the complete pipeline to GraphQL"
"passed","Mon Dec 22 14:44:24 UTC 2025","Mon Dec 22 14:44:24 UTC 2025","114","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceFiltersWorkCorrectly","Device filters work correctly","Verify device filters work correctly"
"failed","Mon Dec 22 14:44:20 UTC 2025","Mon Dec 22 14:44:24 UTC 2025","3569","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceQueryStabilityAfterRegistration","Device query stability after registration","Verify device remains queryable after registration"
"passed","Mon Dec 22 14:44:20 UTC 2025","Mon Dec 22 14:44:20 UTC 2025","321","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicesQueryableThroughPipeline","Devices queryable through GraphQL pipeline","Verify devices are queryable through GraphQL from MongoDB"
"skipped","Mon Dec 22 14:44:15 UTC 2025","Mon Dec 22 14:44:15 UTC 2025","1","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceRegistrationStoresAndIndexesCorrectly","Device registration stores and indexes correctly","Verify device registration stores in MongoDB and indexes in Pinot"
"failed","Mon Dec 22 14:44:23 UTC 2025","Mon Dec 22 14:44:26 UTC 2025","3248","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","multipleAgentsCanRegisterConcurrently","Multiple agents can register concurrently","Multiple agents can register concurrently"
"passed","Mon Dec 22 14:44:22 UTC 2025","Mon Dec 22 14:44:22 UTC 2025","52","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logSearchWorksCorrectly","Log search works correctly","Verify log search functionality works"
