"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 11 13:57:06 UTC 2025","Tue Nov 11 13:57:06 UTC 2025","61","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceStatusQueriesWorkCorrectly","Device status queries work correctly","Verify device status updates are reflected"
"failed","Tue Nov 11 13:57:05 UTC 2025","Tue Nov 11 13:57:08 UTC 2025","3252","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","registeredAgentCanObtainOAuthToken","Registered agent can obtain OAuth token","Registered agent can obtain OAuth token"
"failed","Tue Nov 11 13:57:09 UTC 2025","Tue Nov 11 13:57:12 UTC 2025","3632","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldRegisterUserWithValidData","Should successfully register user with valid data",""
"passed","Tue Nov 11 13:56:57 UTC 2025","Tue Nov 11 13:57:04 UTC 2025","6994","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logFiltersAggregateCorrectly","Log filters aggregate correctly","Verify log filters aggregate correctly from Pinot"
"passed","Tue Nov 11 13:57:06 UTC 2025","Tue Nov 11 13:57:06 UTC 2025","96","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceFiltersWorkCorrectly","Device filters work correctly","Verify device filters work correctly"
"passed","Tue Nov 11 13:57:04 UTC 2025","Tue Nov 11 13:57:05 UTC 2025","374","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logsQueryableThroughPipeline","Logs are queryable through pipeline","Verify logs are queryable through GraphQL from Cassandra and Pinot"
"passed","Tue Nov 11 13:57:06 UTC 2025","Tue Nov 11 13:57:06 UTC 2025","50","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","graphQLQueryValidatesRequiredFields","GraphQL query validates required fields","GraphQL query validates required fields"
"failed","Tue Nov 11 13:57:12 UTC 2025","Tue Nov 11 13:57:18 UTC 2025","5284","","Check login Flow ","","com.openframe.tests.restapi.CheckLoginTest","shouldLoginWithMinimalSteps","Should complete login flow",""
"skipped","Tue Nov 11 13:56:57 UTC 2025","Tue Nov 11 13:56:57 UTC 2025","1","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceRegistrationStoresAndIndexesCorrectly","Device registration stores and indexes correctly","Verify device registration stores in MongoDB and indexes in Pinot"
"passed","Tue Nov 11 13:57:04 UTC 2025","Tue Nov 11 13:57:04 UTC 2025","81","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logSearchWorksCorrectly","Log search works correctly","Verify log search functionality works"
"passed","Tue Nov 11 13:57:05 UTC 2025","Tue Nov 11 13:57:05 UTC 2025","183","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logPaginationWorksCorrectly","Log pagination works correctly","Verify log pagination works correctly"
"passed","Tue Nov 11 13:57:05 UTC 2025","Tue Nov 11 13:57:12 UTC 2025","7144","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","multipleAgentsCanRegisterConcurrently","Multiple agents can register concurrently","Multiple agents can register concurrently"
"failed","Tue Nov 11 13:57:12 UTC 2025","Tue Nov 11 13:57:16 UTC 2025","3713","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceFiltersAggregateCorrectly","deviceFiltersAggregateCorrectly()","Verify device filters aggregate correctly in Pinot"
"failed","Tue Nov 11 13:57:02 UTC 2025","Tue Nov 11 13:57:06 UTC 2025","3723","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceQueryStabilityAfterRegistration","Device query stability after registration","Verify device remains queryable after registration"
"passed","Tue Nov 11 13:57:05 UTC 2025","Tue Nov 11 13:57:05 UTC 2025","132","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","agentRegistrationFailsWithInvalidKey","Agent registration fails with invalid management key","Agent registration fails with invalid management key"
"passed","Tue Nov 11 13:57:07 UTC 2025","Tue Nov 11 13:57:09 UTC 2025","2025","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWithDuplicateEmail","Should fail registration with duplicate email",""
"passed","Tue Nov 11 13:57:12 UTC 2025","Tue Nov 11 13:57:12 UTC 2025","96","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWhenOrganizationRegistrationIsClosed","Should fail registration when organization registration is closed",""
"failed","Tue Nov 11 13:57:16 UTC 2025","Tue Nov 11 13:57:23 UTC 2025","7313","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceRegistrationFlowsThroughPipeline","deviceRegistrationFlowsThroughPipeline()","Verify device registration flows through complete pipeline to MongoDB and Pinot"
"skipped","Tue Nov 11 13:57:18 UTC 2025","Tue Nov 11 13:57:18 UTC 2025","0","","Log Event Pipeline E2E","","com.openframe.tests.e2e.LogEventPipelineTest","logEventFlowsThroughPipeline","logEventFlowsThroughPipeline(ToolTestData)","Verify log events flow through the complete pipeline to GraphQL"
"passed","Tue Nov 11 13:57:02 UTC 2025","Tue Nov 11 13:57:02 UTC 2025","84","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicePaginationWorksCorrectly","Device pagination works correctly","Verify device pagination works correctly"
"passed","Tue Nov 11 13:56:57 UTC 2025","Tue Nov 11 13:57:02 UTC 2025","4685","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceSearchWorksCorrectly","Device search works correctly","Verify device search functionality works"
"passed","Tue Nov 11 13:57:02 UTC 2025","Tue Nov 11 13:57:02 UTC 2025","256","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicesQueryableThroughPipeline","Devices queryable through GraphQL pipeline","Verify devices are queryable through GraphQL from MongoDB"
