"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 16 16:19:12 UTC 2026","Thu Jul 16 16:19:12 UTC 2026","78","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Thu Jul 16 16:19:06 UTC 2026","Thu Jul 16 16:19:07 UTC 2026","414","","Organizations","","com.openframe.test.tests.OrganizationsTest","testArchiveOrganization","Archive Organization",""
"passed","Thu Jul 16 16:19:12 UTC 2026","Thu Jul 16 16:19:13 UTC 2026","106","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Thu Jul 16 16:19:12 UTC 2026","Thu Jul 16 16:19:12 UTC 2026","78","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Thu Jul 16 16:19:12 UTC 2026","Thu Jul 16 16:19:12 UTC 2026","382","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"broken","Thu Jul 16 16:19:15 UTC 2026","Thu Jul 16 16:19:16 UTC 2026","940","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Thu Jul 16 16:19:05 UTC 2026","Thu Jul 16 16:19:06 UTC 2026","736","","Organizations","","com.openframe.test.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Thu Jul 16 16:19:09 UTC 2026","Thu Jul 16 16:19:10 UTC 2026","778","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Thu Jul 16 16:19:07 UTC 2026","Thu Jul 16 16:19:07 UTC 2026","482","","Users","","com.openframe.test.tests.UserTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Thu Jul 16 16:19:06 UTC 2026","Thu Jul 16 16:19:06 UTC 2026","152","","Organizations","","com.openframe.test.tests.OrganizationsTest","testListOrganizations","List Organizations",""
"passed","Thu Jul 16 16:19:06 UTC 2026","Thu Jul 16 16:19:06 UTC 2026","269","","Organizations","","com.openframe.test.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Thu Jul 16 16:19:06 UTC 2026","Thu Jul 16 16:19:06 UTC 2026","257","","Organizations","","com.openframe.test.tests.OrganizationsTest","testRetrieveOrganization","Get Organization",""
"passed","Thu Jul 16 16:19:09 UTC 2026","Thu Jul 16 16:19:09 UTC 2026","904","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Thu Jul 16 16:19:11 UTC 2026","Thu Jul 16 16:19:12 UTC 2026","619","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Thu Jul 16 16:19:07 UTC 2026","Thu Jul 16 16:19:09 UTC 2026","1084","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Thu Jul 16 16:18:52 UTC 2026","Thu Jul 16 16:18:57 UTC 2026","4667","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testRegisterNewUser","Register Owner user",""
"passed","Thu Jul 16 16:19:13 UTC 2026","Thu Jul 16 16:19:15 UTC 2026","2387","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPasswordWithInvalidToken","Verify that user cannot reset password with invalid token",""
"passed","Thu Jul 16 16:19:13 UTC 2026","Thu Jul 16 16:19:13 UTC 2026","157","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Thu Jul 16 16:19:10 UTC 2026","Thu Jul 16 16:19:11 UTC 2026","909","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Thu Jul 16 16:19:13 UTC 2026","Thu Jul 16 16:19:13 UTC 2026","41","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Thu Jul 16 16:19:13 UTC 2026","Thu Jul 16 16:19:13 UTC 2026","76","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Thu Jul 16 16:19:12 UTC 2026","Thu Jul 16 16:19:12 UTC 2026","112","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Thu Jul 16 16:19:03 UTC 2026","Thu Jul 16 16:19:05 UTC 2026","1773","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Thu Jul 16 16:19:07 UTC 2026","Thu Jul 16 16:19:07 UTC 2026","106","","Users","","com.openframe.test.tests.UserTest","testListUsers","List users",""
"passed","Thu Jul 16 16:19:12 UTC 2026","Thu Jul 16 16:19:12 UTC 2026","51","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Thu Jul 16 16:19:07 UTC 2026","Thu Jul 16 16:19:07 UTC 2026","189","","Users","","com.openframe.test.tests.UserTest","testGetUsers","Get user",""
"passed","Thu Jul 16 16:18:57 UTC 2026","Thu Jul 16 16:19:03 UTC 2026","6268","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testLoginNewUser","Login Owner user",""
