"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 06 12:39:42 UTC 2026","Fri Mar 06 12:39:43 UTC 2026","487","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Fri Mar 06 12:39:45 UTC 2026","Fri Mar 06 12:39:45 UTC 2026","105","","Users","","com.openframe.test.tests.UserTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Fri Mar 06 12:39:44 UTC 2026","Fri Mar 06 12:39:44 UTC 2026","157","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Fri Mar 06 12:39:40 UTC 2026","Fri Mar 06 12:39:41 UTC 2026","1165","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Fri Mar 06 12:39:37 UTC 2026","Fri Mar 06 12:39:38 UTC 2026","281","","Organizations","","com.openframe.test.tests.OrganizationsTest","testRetrieveOrganization","Get Organization",""
"passed","Fri Mar 06 12:39:44 UTC 2026","Fri Mar 06 12:39:45 UTC 2026","167","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Fri Mar 06 12:39:43 UTC 2026","Fri Mar 06 12:39:43 UTC 2026","86","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Fri Mar 06 12:39:25 UTC 2026","Fri Mar 06 12:39:30 UTC 2026","5149","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testRegisterNewUser","Register Owner user",""
"passed","Fri Mar 06 12:39:45 UTC 2026","Fri Mar 06 12:39:47 UTC 2026","2061","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Fri Mar 06 12:39:38 UTC 2026","Fri Mar 06 12:39:38 UTC 2026","306","","Organizations","","com.openframe.test.tests.OrganizationsTest","testDeleteOrganization","Delete Organization",""
"passed","Fri Mar 06 12:39:35 UTC 2026","Fri Mar 06 12:39:36 UTC 2026","1114","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Fri Mar 06 12:39:38 UTC 2026","Fri Mar 06 12:39:40 UTC 2026","1276","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Fri Mar 06 12:39:37 UTC 2026","Fri Mar 06 12:39:37 UTC 2026","226","","Organizations","","com.openframe.test.tests.OrganizationsTest","testListOrganizations","List Organizations",""
"passed","Fri Mar 06 12:39:45 UTC 2026","Fri Mar 06 12:39:45 UTC 2026","221","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPasswordWithInvalidToken","Verify that user cannot reset password with invalid token",""
"passed","Fri Mar 06 12:39:30 UTC 2026","Fri Mar 06 12:39:35 UTC 2026","5302","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testLoginNewUser","Login Owner user",""
"passed","Fri Mar 06 12:39:45 UTC 2026","Fri Mar 06 12:39:45 UTC 2026","41","","Users","","com.openframe.test.tests.UserTest","testListUsers","List users",""
"passed","Fri Mar 06 12:39:45 UTC 2026","Fri Mar 06 12:39:45 UTC 2026","45","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Fri Mar 06 12:39:44 UTC 2026","Fri Mar 06 12:39:44 UTC 2026","444","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Fri Mar 06 12:39:43 UTC 2026","Fri Mar 06 12:39:43 UTC 2026","407","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Fri Mar 06 12:39:45 UTC 2026","Fri Mar 06 12:39:45 UTC 2026","84","","Users","","com.openframe.test.tests.UserTest","testGetUsers","Get user",""
"passed","Fri Mar 06 12:39:38 UTC 2026","Fri Mar 06 12:39:38 UTC 2026","289","","Organizations","","com.openframe.test.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Fri Mar 06 12:39:41 UTC 2026","Fri Mar 06 12:39:42 UTC 2026","872","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Fri Mar 06 12:39:44 UTC 2026","Fri Mar 06 12:39:44 UTC 2026","88","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Fri Mar 06 12:39:36 UTC 2026","Fri Mar 06 12:39:37 UTC 2026","801","","Organizations","","com.openframe.test.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Fri Mar 06 12:39:43 UTC 2026","Fri Mar 06 12:39:44 UTC 2026","201","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Fri Mar 06 12:39:42 UTC 2026","Fri Mar 06 12:39:42 UTC 2026","811","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Fri Mar 06 12:39:44 UTC 2026","Fri Mar 06 12:39:44 UTC 2026","67","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
