"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Tue Feb 03 15:21:38 UTC 2026","Tue Feb 03 15:21:38 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testGetLogFilters","Get log filters",""
"skipped","Tue Feb 03 15:21:38 UTC 2026","Tue Feb 03 15:21:38 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testListLogs","List logs",""
"skipped","Tue Feb 03 15:21:26 UTC 2026","Tue Feb 03 15:21:26 UTC 2026","1","","Devices","","com.openframe.tests.DevicesTest","testSearchDevices","Search device by hostname",""
"skipped","Tue Feb 03 15:21:38 UTC 2026","Tue Feb 03 15:21:38 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testEditScript","Edit script",""
"passed","Tue Feb 03 15:21:27 UTC 2026","Tue Feb 03 15:21:33 UTC 2026","6133","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"failed","Tue Feb 03 15:21:11 UTC 2026","Tue Feb 03 15:21:13 UTC 2026","1242","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testResetPassword","Verify that user can reset password",""
"passed","Tue Feb 03 15:21:38 UTC 2026","Tue Feb 03 15:21:38 UTC 2026","139","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"skipped","Tue Feb 03 15:21:38 UTC 2026","Tue Feb 03 15:21:38 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testGetScript","Get script",""
"passed","Tue Feb 03 15:21:32 UTC 2026","Tue Feb 03 15:21:32 UTC 2026","167","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"skipped","Tue Feb 03 15:21:26 UTC 2026","Tue Feb 03 15:21:26 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testGetDeviceFilters","Verify device filters",""
