"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:39 UTC 2026","168","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:39 UTC 2026","70","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Thu May 07 15:04:40 UTC 2026","Thu May 07 15:04:40 UTC 2026","75","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:39 UTC 2026","109","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Thu May 07 15:04:32 UTC 2026","Thu May 07 15:04:32 UTC 2026","429","","Organizations","","com.openframe.test.tests.OrganizationsTest","testArchiveOrganization","Archive Organization",""
"passed","Thu May 07 15:04:40 UTC 2026","Thu May 07 15:04:41 UTC 2026","1234","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Thu May 07 15:04:33 UTC 2026","Thu May 07 15:04:33 UTC 2026","83","","Users","","com.openframe.test.tests.UserTest","testListUsers","List users",""
"passed","Thu May 07 15:04:38 UTC 2026","Thu May 07 15:04:39 UTC 2026","514","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:39 UTC 2026","99","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Thu May 07 15:04:37 UTC 2026","Thu May 07 15:04:38 UTC 2026","904","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Thu May 07 15:04:40 UTC 2026","Thu May 07 15:04:40 UTC 2026","86","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPasswordWithInvalidToken","Verify that user cannot reset password with invalid token",""
"passed","Thu May 07 15:04:29 UTC 2026","Thu May 07 15:04:30 UTC 2026","1380","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Thu May 07 15:04:34 UTC 2026","Thu May 07 15:04:35 UTC 2026","1273","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Thu May 07 15:04:32 UTC 2026","Thu May 07 15:04:33 UTC 2026","659","","Users","","com.openframe.test.tests.UserTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:40 UTC 2026","112","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Thu May 07 15:04:32 UTC 2026","Thu May 07 15:04:32 UTC 2026","278","","Organizations","","com.openframe.test.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Thu May 07 15:04:35 UTC 2026","Thu May 07 15:04:37 UTC 2026","1371","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Thu May 07 15:04:23 UTC 2026","Thu May 07 15:04:29 UTC 2026","5856","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testLoginNewUser","Login Owner user",""
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:39 UTC 2026","148","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Thu May 07 15:04:30 UTC 2026","Thu May 07 15:04:31 UTC 2026","748","","Organizations","","com.openframe.test.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Thu May 07 15:04:39 UTC 2026","Thu May 07 15:04:39 UTC 2026","62","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Thu May 07 15:04:31 UTC 2026","Thu May 07 15:04:31 UTC 2026","232","","Organizations","","com.openframe.test.tests.OrganizationsTest","testListOrganizations","List Organizations",""
"passed","Thu May 07 15:04:33 UTC 2026","Thu May 07 15:04:33 UTC 2026","127","","Users","","com.openframe.test.tests.UserTest","testGetUsers","Get user",""
"passed","Thu May 07 15:04:38 UTC 2026","Thu May 07 15:04:38 UTC 2026","462","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Thu May 07 15:04:31 UTC 2026","Thu May 07 15:04:32 UTC 2026","185","","Organizations","","com.openframe.test.tests.OrganizationsTest","testRetrieveOrganization","Get Organization",""
"passed","Thu May 07 15:04:18 UTC 2026","Thu May 07 15:04:23 UTC 2026","5146","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testRegisterNewUser","Register Owner user",""
"passed","Thu May 07 15:04:33 UTC 2026","Thu May 07 15:04:34 UTC 2026","1072","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
