"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 13 20:11:38 UTC 2025","Sat Dec 13 20:11:38 UTC 2025","250","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicesQueryableThroughPipeline","Devices queryable through GraphQL pipeline","Verify devices are queryable through GraphQL from MongoDB"
"failed","Sat Dec 13 20:11:41 UTC 2025","Sat Dec 13 20:11:44 UTC 2025","3322","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","multipleAgentsCanRegisterConcurrently","Multiple agents can register concurrently","Multiple agents can register concurrently"
"passed","Sat Dec 13 20:11:42 UTC 2025","Sat Dec 13 20:11:45 UTC 2025","2228","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWithDuplicateEmail","Should fail registration with duplicate email",""
"skipped","Sat Dec 13 20:11:48 UTC 2025","Sat Dec 13 20:11:48 UTC 2025","0","","Log Event Pipeline E2E","","com.openframe.tests.e2e.LogEventPipelineTest","logEventFlowsThroughPipeline","logEventFlowsThroughPipeline(ToolTestData)","Verify log events flow through the complete pipeline to GraphQL"
"failed","Sat Dec 13 20:11:49 UTC 2025","Sat Dec 13 20:11:56 UTC 2025","7323","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceRegistrationFlowsThroughPipeline","deviceRegistrationFlowsThroughPipeline()","Verify device registration flows through complete pipeline to MongoDB and Pinot"
"passed","Sat Dec 13 20:11:42 UTC 2025","Sat Dec 13 20:11:42 UTC 2025","98","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceFiltersWorkCorrectly","Device filters work correctly","Verify device filters work correctly"
"passed","Sat Dec 13 20:11:42 UTC 2025","Sat Dec 13 20:11:42 UTC 2025","39","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","graphQLQueryValidatesRequiredFields","GraphQL query validates required fields","GraphQL query validates required fields"
"passed","Sat Dec 13 20:11:41 UTC 2025","Sat Dec 13 20:11:41 UTC 2025","116","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","agentRegistrationFailsWithInvalidKey","Agent registration fails with invalid management key","Agent registration fails with invalid management key"
"passed","Sat Dec 13 20:11:40 UTC 2025","Sat Dec 13 20:11:40 UTC 2025","378","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logsQueryableThroughPipeline","Logs are queryable through pipeline","Verify logs are queryable through GraphQL from Cassandra and Pinot"
"passed","Sat Dec 13 20:11:40 UTC 2025","Sat Dec 13 20:11:41 UTC 2025","187","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logPaginationWorksCorrectly","Log pagination works correctly","Verify log pagination works correctly"
"passed","Sat Dec 13 20:11:48 UTC 2025","Sat Dec 13 20:11:48 UTC 2025","83","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWhenOrganizationRegistrationIsClosed","Should fail registration when organization registration is closed",""
"failed","Sat Dec 13 20:11:41 UTC 2025","Sat Dec 13 20:11:44 UTC 2025","3216","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","registeredAgentCanObtainOAuthToken","Registered agent can obtain OAuth token","Registered agent can obtain OAuth token"
"failed","Sat Dec 13 20:11:38 UTC 2025","Sat Dec 13 20:11:42 UTC 2025","3444","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceQueryStabilityAfterRegistration","Device query stability after registration","Verify device remains queryable after registration"
"passed","Sat Dec 13 20:11:42 UTC 2025","Sat Dec 13 20:11:42 UTC 2025","65","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceStatusQueriesWorkCorrectly","Device status queries work correctly","Verify device status updates are reflected"
"passed","Sat Dec 13 20:11:40 UTC 2025","Sat Dec 13 20:11:40 UTC 2025","105","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logSearchWorksCorrectly","Log search works correctly","Verify log search functionality works"
"failed","Sat Dec 13 20:11:45 UTC 2025","Sat Dec 13 20:11:48 UTC 2025","3557","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldRegisterUserWithValidData","Should successfully register user with valid data",""
"skipped","Sat Dec 13 20:11:33 UTC 2025","Sat Dec 13 20:11:33 UTC 2025","0","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceRegistrationStoresAndIndexesCorrectly","Device registration stores and indexes correctly","Verify device registration stores in MongoDB and indexes in Pinot"
