"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testAddScript","Add script",""
"passed","Sun Feb 01 22:19:31 UTC 2026","Sun Feb 01 22:19:31 UTC 2026","129","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","97","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Sun Feb 01 22:19:33 UTC 2026","Sun Feb 01 22:19:34 UTC 2026","1570","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Sun Feb 01 22:19:34 UTC 2026","Sun Feb 01 22:19:34 UTC 2026","228","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Sun Feb 01 22:19:27 UTC 2026","Sun Feb 01 22:19:31 UTC 2026","3952","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Sun Feb 01 22:19:35 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","719","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Sun Feb 01 22:19:31 UTC 2026","Sun Feb 01 22:19:33 UTC 2026","1528","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"skipped","Sun Feb 01 22:19:25 UTC 2026","Sun Feb 01 22:19:25 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testSearchDevices","Search device by hostname",""
"skipped","Sun Feb 01 22:19:25 UTC 2026","Sun Feb 01 22:19:25 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testDeleteDevice","Delete device",""
"passed","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:37 UTC 2026","1110","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogout","Verify logout",""
"skipped","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testGetScript","Get script",""
"skipped","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testListLogs","List logs",""
"passed","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","57","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"skipped","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testGetLogDetails","Get log details",""
"passed","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","87","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Sun Feb 01 22:19:36 UTC 2026","Sun Feb 01 22:19:36 UTC 2026","83","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"skipped","Sun Feb 01 22:19:25 UTC 2026","Sun Feb 01 22:19:25 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testGetDevice","Get device by machineId",""
