"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 08 13:42:12 UTC 2026","Wed Jul 08 13:42:12 UTC 2026","194","","Users","","com.openframe.test.tests.UserTest","testGetUsers","Get user",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","57","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Wed Jul 08 13:42:10 UTC 2026","Wed Jul 08 13:42:11 UTC 2026","357","","Organizations","","com.openframe.test.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"broken","Wed Jul 08 13:42:21 UTC 2026","Wed Jul 08 13:42:22 UTC 2026","1382","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Wed Jul 08 13:42:16 UTC 2026","Wed Jul 08 13:42:17 UTC 2026","635","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","42","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Wed Jul 08 13:42:17 UTC 2026","Wed Jul 08 13:42:17 UTC 2026","75","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Wed Jul 08 13:42:09 UTC 2026","Wed Jul 08 13:42:10 UTC 2026","664","","Organizations","","com.openframe.test.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Wed Jul 08 13:42:15 UTC 2026","Wed Jul 08 13:42:16 UTC 2026","997","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Wed Jul 08 13:41:56 UTC 2026","Wed Jul 08 13:42:02 UTC 2026","5496","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testRegisterNewUser","Register Owner user",""
"passed","Wed Jul 08 13:42:17 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","121","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Wed Jul 08 13:42:10 UTC 2026","Wed Jul 08 13:42:10 UTC 2026","244","","Organizations","","com.openframe.test.tests.OrganizationsTest","testListOrganizations","List Organizations",""
"passed","Wed Jul 08 13:42:14 UTC 2026","Wed Jul 08 13:42:15 UTC 2026","879","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","46","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Wed Jul 08 13:42:11 UTC 2026","Wed Jul 08 13:42:12 UTC 2026","713","","Users","","com.openframe.test.tests.UserTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","90","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Wed Jul 08 13:42:12 UTC 2026","Wed Jul 08 13:42:13 UTC 2026","1148","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Wed Jul 08 13:42:02 UTC 2026","Wed Jul 08 13:42:08 UTC 2026","6006","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testLoginNewUser","Login Owner user",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","139","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Wed Jul 08 13:42:17 UTC 2026","Wed Jul 08 13:42:17 UTC 2026","434","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Wed Jul 08 13:42:13 UTC 2026","Wed Jul 08 13:42:14 UTC 2026","995","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Wed Jul 08 13:42:10 UTC 2026","Wed Jul 08 13:42:10 UTC 2026","282","","Organizations","","com.openframe.test.tests.OrganizationsTest","testRetrieveOrganization","Get Organization",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:21 UTC 2026","2662","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPasswordWithInvalidToken","Verify that user cannot reset password with invalid token",""
"passed","Wed Jul 08 13:42:08 UTC 2026","Wed Jul 08 13:42:09 UTC 2026","1468","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Wed Jul 08 13:42:12 UTC 2026","Wed Jul 08 13:42:12 UTC 2026","100","","Users","","com.openframe.test.tests.UserTest","testListUsers","List users",""
"passed","Wed Jul 08 13:42:11 UTC 2026","Wed Jul 08 13:42:11 UTC 2026","482","","Organizations","","com.openframe.test.tests.OrganizationsTest","testArchiveOrganization","Archive Organization",""
"passed","Wed Jul 08 13:42:18 UTC 2026","Wed Jul 08 13:42:18 UTC 2026","64","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
