"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 30 03:09:23 UTC 2026","Fri Jan 30 03:09:24 UTC 2026","1362","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Fri Jan 30 03:09:24 UTC 2026","Fri Jan 30 03:09:24 UTC 2026","106","","Organizations","","com.openframe.tests.OrganizationsTest","testDeleteOrganization","Delete Organization",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","153","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","88","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","188","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","207","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Fri Jan 30 03:09:24 UTC 2026","Fri Jan 30 03:09:25 UTC 2026","118","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Fri Jan 30 03:09:25 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","1483","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Fri Jan 30 03:09:25 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","645","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:26 UTC 2026","71","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:27 UTC 2026","189","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Fri Jan 30 03:09:17 UTC 2026","Fri Jan 30 03:09:23 UTC 2026","5457","","Reset Password","","com.openframe.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Fri Jan 30 03:09:24 UTC 2026","Fri Jan 30 03:09:24 UTC 2026","199","","Organizations","","com.openframe.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Fri Jan 30 03:09:24 UTC 2026","Fri Jan 30 03:09:25 UTC 2026","1152","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Fri Jan 30 03:09:27 UTC 2026","Fri Jan 30 03:09:27 UTC 2026","55","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Fri Jan 30 03:09:03 UTC 2026","Fri Jan 30 03:09:09 UTC 2026","5960","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testLoginNewUser","Login registered user",""
"passed","Fri Jan 30 03:09:23 UTC 2026","Fri Jan 30 03:09:24 UTC 2026","721","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Fri Jan 30 03:08:58 UTC 2026","Fri Jan 30 03:09:03 UTC 2026","4415","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testRegisterNewUser","Register New Owner user",""
"passed","Fri Jan 30 03:09:09 UTC 2026","Fri Jan 30 03:09:10 UTC 2026","1441","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Fri Jan 30 03:09:18 UTC 2026","Fri Jan 30 03:09:23 UTC 2026","5104","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Fri Jan 30 03:09:25 UTC 2026","Fri Jan 30 03:09:25 UTC 2026","500","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Fri Jan 30 03:09:24 UTC 2026","Fri Jan 30 03:09:24 UTC 2026","70","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Fri Jan 30 03:09:28 UTC 2026","Fri Jan 30 03:09:28 UTC 2026","808","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Fri Jan 30 03:09:26 UTC 2026","Fri Jan 30 03:09:28 UTC 2026","1074","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
