"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 23 22:33:05 UTC 2026","Fri Jan 23 22:33:05 UTC 2026","78","","Owner User registration - negative","","com.openframe.tests.NegativeOwnerRegistrationTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Fri Jan 23 22:32:44 UTC 2026","Fri Jan 23 22:32:51 UTC 2026","6986","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testLoginNewUser","Login registered user",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","138","","Organizations","","com.openframe.tests.OrganizationCRUDTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Fri Jan 23 22:33:05 UTC 2026","Fri Jan 23 22:33:07 UTC 2026","2191","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Fri Jan 23 22:32:40 UTC 2026","Fri Jan 23 22:32:44 UTC 2026","4377","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testRegisterNewUser","Register New Owner user",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","188","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","60","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","186","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Fri Jan 23 22:33:01 UTC 2026","Fri Jan 23 22:33:05 UTC 2026","4107","","Owner User registration - negative","","com.openframe.tests.NegativeOwnerRegistrationTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","205","","Organizations","","com.openframe.tests.OrganizationCRUDTest","testUpdateOrganization","Update Organization",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","82","","Organizations","","com.openframe.tests.OrganizationCRUDTest","testDeleteOrganization","Delete Organization",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","115","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","58","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Fri Jan 23 22:33:01 UTC 2026","Fri Jan 23 22:33:07 UTC 2026","6165","","Organizations","","com.openframe.tests.OrganizationCRUDTest","testCreateOrganization","Create Organization",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","99","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Fri Jan 23 22:33:07 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","1117","","Organizations","","com.openframe.tests.OrganizationCRUDTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Fri Jan 23 22:33:08 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","103","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Fri Jan 23 22:33:07 UTC 2026","Fri Jan 23 22:33:08 UTC 2026","350","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Fri Jan 23 22:32:51 UTC 2026","Fri Jan 23 22:32:53 UTC 2026","1727","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
