"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 02 06:09:56 UTC 2026","Mon Feb 02 06:10:01 UTC 2026","4598","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Mon Feb 02 06:09:37 UTC 2026","Mon Feb 02 06:09:41 UTC 2026","4028","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testRegisterNewUser","Register New Owner user",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testSearchLogs","Search logs",""
"passed","Mon Feb 02 06:10:03 UTC 2026","Mon Feb 02 06:10:04 UTC 2026","1186","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Mon Feb 02 06:10:03 UTC 2026","Mon Feb 02 06:10:04 UTC 2026","1118","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","55","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Mon Feb 02 06:10:05 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","755","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","94","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testGetScript","Get script",""
"passed","Mon Feb 02 06:09:56 UTC 2026","Mon Feb 02 06:10:03 UTC 2026","6197","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Mon Feb 02 06:09:41 UTC 2026","Mon Feb 02 06:09:47 UTC 2026","5732","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testResetPassword","Verify that user can reset password",""
"skipped","Mon Feb 02 06:09:55 UTC 2026","Mon Feb 02 06:09:55 UTC 2026","2","","Devices","","com.openframe.tests.DevicesTest","testFilterDevices","Filter devices by status and OS",""
"skipped","Mon Feb 02 06:09:55 UTC 2026","Mon Feb 02 06:09:55 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testGetDeviceFilters","Verify device filters",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testListLogs","List logs",""
"passed","Mon Feb 02 06:10:01 UTC 2026","Mon Feb 02 06:10:03 UTC 2026","1720","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","50","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Mon Feb 02 06:10:04 UTC 2026","Mon Feb 02 06:10:04 UTC 2026","157","","Organizations","","com.openframe.tests.OrganizationsTest","testDeleteOrganization","Delete Organization",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testAddScript","Add script",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testListScripts","List scripts",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","100","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Mon Feb 02 06:10:04 UTC 2026","Mon Feb 02 06:10:04 UTC 2026","103","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testFilterLogs","Filter logs by severity and tool",""
"passed","Mon Feb 02 06:10:04 UTC 2026","Mon Feb 02 06:10:05 UTC 2026","1324","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Logs","","com.openframe.tests.LogsTest","testGetLogDetails","Get log details",""
"skipped","Mon Feb 02 06:09:55 UTC 2026","Mon Feb 02 06:09:55 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testSearchDevices","Search device by hostname",""
"skipped","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testEditScript","Edit script",""
"passed","Mon Feb 02 06:10:05 UTC 2026","Mon Feb 02 06:10:07 UTC 2026","1393","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Mon Feb 02 06:09:47 UTC 2026","Mon Feb 02 06:09:49 UTC 2026","1595","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","89","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Mon Feb 02 06:09:47 UTC 2026","Mon Feb 02 06:09:47 UTC 2026","780","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testLoginNewUser","Login registered user",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","56","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"skipped","Mon Feb 02 06:09:55 UTC 2026","Mon Feb 02 06:09:55 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testGetDevice","Get device by machineId",""
"skipped","Mon Feb 02 06:09:55 UTC 2026","Mon Feb 02 06:09:55 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testDeleteDevice","Delete device",""
"passed","Mon Feb 02 06:10:01 UTC 2026","Mon Feb 02 06:10:01 UTC 2026","111","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Mon Feb 02 06:10:06 UTC 2026","Mon Feb 02 06:10:06 UTC 2026","59","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
