"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 14 00:39:03 UTC 2025","Sun Dec 14 00:39:03 UTC 2025","120","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","agentRegistrationFailsWithInvalidKey","Agent registration fails with invalid management key","Agent registration fails with invalid management key"
"passed","Sun Dec 14 00:38:55 UTC 2025","Sun Dec 14 00:39:02 UTC 2025","6676","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logFiltersAggregateCorrectly","Log filters aggregate correctly","Verify log filters aggregate correctly from Pinot"
"passed","Sun Dec 14 00:39:00 UTC 2025","Sun Dec 14 00:39:00 UTC 2025","248","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicesQueryableThroughPipeline","Devices queryable through GraphQL pipeline","Verify devices are queryable through GraphQL from MongoDB"
"passed","Sun Dec 14 00:39:04 UTC 2025","Sun Dec 14 00:39:04 UTC 2025","118","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceFiltersWorkCorrectly","Device filters work correctly","Verify device filters work correctly"
"failed","Sun Dec 14 00:39:14 UTC 2025","Sun Dec 14 00:39:21 UTC 2025","7297","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceRegistrationFlowsThroughPipeline","deviceRegistrationFlowsThroughPipeline()","Verify device registration flows through complete pipeline to MongoDB and Pinot"
"failed","Sun Dec 14 00:39:03 UTC 2025","Sun Dec 14 00:39:06 UTC 2025","3309","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","multipleAgentsCanRegisterConcurrently","Multiple agents can register concurrently","Multiple agents can register concurrently"
"failed","Sun Dec 14 00:39:03 UTC 2025","Sun Dec 14 00:39:06 UTC 2025","3271","","Agent Registration Flow E2E Test","","com.openframe.tests.integration.AgentRegistrationTest","registeredAgentCanObtainOAuthToken","Registered agent can obtain OAuth token","Registered agent can obtain OAuth token"
"skipped","Sun Dec 14 00:38:55 UTC 2025","Sun Dec 14 00:38:55 UTC 2025","2","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceRegistrationStoresAndIndexesCorrectly","Device registration stores and indexes correctly","Verify device registration stores in MongoDB and indexes in Pinot"
"passed","Sun Dec 14 00:38:55 UTC 2025","Sun Dec 14 00:39:00 UTC 2025","4371","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceSearchWorksCorrectly","Device search works correctly","Verify device search functionality works"
"passed","Sun Dec 14 00:39:00 UTC 2025","Sun Dec 14 00:39:00 UTC 2025","101","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","devicePaginationWorksCorrectly","Device pagination works correctly","Verify device pagination works correctly"
"passed","Sun Dec 14 00:39:04 UTC 2025","Sun Dec 14 00:39:04 UTC 2025","63","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceStatusQueriesWorkCorrectly","Device status queries work correctly","Verify device status updates are reflected"
"failed","Sun Dec 14 00:39:06 UTC 2025","Sun Dec 14 00:39:11 UTC 2025","4490","","Check login Flow ","","com.openframe.tests.restapi.CheckLoginTest","shouldLoginWithMinimalSteps","Should complete login flow",""
"passed","Sun Dec 14 00:39:04 UTC 2025","Sun Dec 14 00:39:06 UTC 2025","2242","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWithDuplicateEmail","Should fail registration with duplicate email",""
"passed","Sun Dec 14 00:39:02 UTC 2025","Sun Dec 14 00:39:02 UTC 2025","55","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logSearchWorksCorrectly","Log search works correctly","Verify log search functionality works"
"passed","Sun Dec 14 00:39:02 UTC 2025","Sun Dec 14 00:39:03 UTC 2025","239","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logPaginationWorksCorrectly","Log pagination works correctly","Verify log pagination works correctly"
"passed","Sun Dec 14 00:39:10 UTC 2025","Sun Dec 14 00:39:10 UTC 2025","109","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldFailRegistrationWhenOrganizationRegistrationIsClosed","Should fail registration when organization registration is closed",""
"failed","Sun Dec 14 00:39:06 UTC 2025","Sun Dec 14 00:39:10 UTC 2025","3445","","User Registration API Tests","","com.openframe.tests.restapi.UserRegistrationApiTest","shouldRegisterUserWithValidData","Should successfully register user with valid data",""
"passed","Sun Dec 14 00:39:02 UTC 2025","Sun Dec 14 00:39:02 UTC 2025","516","","GraphQL Log Query Integration Test","","com.openframe.tests.integration.GraphQLLogQueryTest","logsQueryableThroughPipeline","Logs are queryable through pipeline","Verify logs are queryable through GraphQL from Cassandra and Pinot"
"failed","Sun Dec 14 00:39:00 UTC 2025","Sun Dec 14 00:39:04 UTC 2025","3678","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","deviceQueryStabilityAfterRegistration","Device query stability after registration","Verify device remains queryable after registration"
"skipped","Sun Dec 14 00:39:11 UTC 2025","Sun Dec 14 00:39:11 UTC 2025","0","","Log Event Pipeline E2E","","com.openframe.tests.e2e.LogEventPipelineTest","logEventFlowsThroughPipeline","logEventFlowsThroughPipeline(ToolTestData)","Verify log events flow through the complete pipeline to GraphQL"
"failed","Sun Dec 14 00:39:10 UTC 2025","Sun Dec 14 00:39:14 UTC 2025","3493","","Device Pipeline E2E","","com.openframe.tests.e2e.DevicePipelineTest","deviceFiltersAggregateCorrectly","deviceFiltersAggregateCorrectly()","Verify device filters aggregate correctly in Pinot"
"passed","Sun Dec 14 00:39:04 UTC 2025","Sun Dec 14 00:39:04 UTC 2025","46","","GraphQL Device Query Integration Tests","","com.openframe.tests.integration.GraphQLDeviceQueryTest","graphQLQueryValidatesRequiredFields","GraphQL query validates required fields","GraphQL query validates required fields"
