"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 07 16:43:37 UTC 2026","Tue Jul 07 16:43:37 UTC 2026","52","","Users","","com.openframe.test.tests.UserTest","testListUsers","List users",""
"passed","Tue Jul 07 16:43:36 UTC 2026","Tue Jul 07 16:43:36 UTC 2026","311","","Organizations","","com.openframe.test.tests.OrganizationsTest","testArchiveOrganization","Archive Organization",""
"passed","Tue Jul 07 16:43:36 UTC 2026","Tue Jul 07 16:43:36 UTC 2026","185","","Organizations","","com.openframe.test.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Tue Jul 07 16:43:42 UTC 2026","Tue Jul 07 16:43:42 UTC 2026","48","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Tue Jul 07 16:43:42 UTC 2026","Tue Jul 07 16:43:42 UTC 2026","83","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Tue Jul 07 16:43:41 UTC 2026","Tue Jul 07 16:43:41 UTC 2026","76","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Tue Jul 07 16:43:41 UTC 2026","Tue Jul 07 16:43:42 UTC 2026","55","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Tue Jul 07 16:43:37 UTC 2026","Tue Jul 07 16:43:37 UTC 2026","156","","Users","","com.openframe.test.tests.UserTest","testGetUsers","Get user",""
"passed","Tue Jul 07 16:43:40 UTC 2026","Tue Jul 07 16:43:40 UTC 2026","811","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Tue Jul 07 16:43:38 UTC 2026","Tue Jul 07 16:43:39 UTC 2026","807","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Tue Jul 07 16:43:39 UTC 2026","Tue Jul 07 16:43:40 UTC 2026","953","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Tue Jul 07 16:43:42 UTC 2026","Tue Jul 07 16:43:42 UTC 2026","81","","Owner User registration - negative","","com.openframe.test.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Tue Jul 07 16:43:36 UTC 2026","Tue Jul 07 16:43:37 UTC 2026","538","","Users","","com.openframe.test.tests.UserTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Tue Jul 07 16:43:41 UTC 2026","Tue Jul 07 16:43:41 UTC 2026","381","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Tue Jul 07 16:43:27 UTC 2026","Tue Jul 07 16:43:30 UTC 2026","2425","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testRegisterNewUser","Register Owner user",""
"passed","Tue Jul 07 16:43:42 UTC 2026","Tue Jul 07 16:43:44 UTC 2026","1755","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPasswordWithInvalidToken","Verify that user cannot reset password with invalid token",""
"passed","Tue Jul 07 16:43:41 UTC 2026","Tue Jul 07 16:43:41 UTC 2026","85","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Tue Jul 07 16:43:37 UTC 2026","Tue Jul 07 16:43:38 UTC 2026","833","","Test Access tokens","","com.openframe.test.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Tue Jul 07 16:43:42 UTC 2026","Tue Jul 07 16:43:42 UTC 2026","41","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Tue Jul 07 16:43:35 UTC 2026","Tue Jul 07 16:43:36 UTC 2026","146","","Organizations","","com.openframe.test.tests.OrganizationsTest","testListOrganizations","List Organizations",""
"passed","Tue Jul 07 16:43:34 UTC 2026","Tue Jul 07 16:43:35 UTC 2026","1304","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Tue Jul 07 16:43:36 UTC 2026","Tue Jul 07 16:43:36 UTC 2026","179","","Organizations","","com.openframe.test.tests.OrganizationsTest","testRetrieveOrganization","Get Organization",""
"passed","Tue Jul 07 16:43:42 UTC 2026","Tue Jul 07 16:43:42 UTC 2026","96","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Tue Jul 07 16:43:30 UTC 2026","Tue Jul 07 16:43:34 UTC 2026","3916","","Owner registration","","com.openframe.test.tests.OwnerRegistrationTest","testLoginNewUser","Login Owner user",""
"broken","Tue Jul 07 16:43:44 UTC 2026","Tue Jul 07 16:43:44 UTC 2026","538","","Reset Password","","com.openframe.test.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Tue Jul 07 16:43:35 UTC 2026","Tue Jul 07 16:43:35 UTC 2026","571","","Organizations","","com.openframe.test.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Tue Jul 07 16:43:40 UTC 2026","Tue Jul 07 16:43:41 UTC 2026","416","","Invitations","","com.openframe.test.tests.UserInvitationsTest","testInviteUser","Invite New user",""
