"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jan 29 02:32:44 UTC 2026","Thu Jan 29 02:32:48 UTC 2026","4831","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testLoginNewUser","Login registered user",""
"passed","Thu Jan 29 02:33:09 UTC 2026","Thu Jan 29 02:33:10 UTC 2026","1008","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Thu Jan 29 02:33:05 UTC 2026","Thu Jan 29 02:33:05 UTC 2026","203","","Organizations","","com.openframe.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","52","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Thu Jan 29 02:32:48 UTC 2026","Thu Jan 29 02:32:50 UTC 2026","1544","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Thu Jan 29 02:33:05 UTC 2026","Thu Jan 29 02:33:05 UTC 2026","89","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","95","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Thu Jan 29 02:33:04 UTC 2026","Thu Jan 29 02:33:05 UTC 2026","1568","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","91","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","103","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Thu Jan 29 02:32:57 UTC 2026","Thu Jan 29 02:33:04 UTC 2026","6601","","Reset Password","","com.openframe.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","93","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Thu Jan 29 02:32:39 UTC 2026","Thu Jan 29 02:32:44 UTC 2026","4391","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testRegisterNewUser","Register New Owner user",""
"passed","Thu Jan 29 02:33:05 UTC 2026","Thu Jan 29 02:33:06 UTC 2026","189","","Organizations","","com.openframe.tests.OrganizationsTest","testDeleteOrganization","Delete Organization",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:08 UTC 2026","130","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Thu Jan 29 02:33:08 UTC 2026","Thu Jan 29 02:33:09 UTC 2026","1054","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Thu Jan 29 02:33:05 UTC 2026","Thu Jan 29 02:33:06 UTC 2026","1243","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Thu Jan 29 02:33:07 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","80","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Thu Jan 29 02:33:06 UTC 2026","Thu Jan 29 02:33:07 UTC 2026","599","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Thu Jan 29 02:33:06 UTC 2026","Thu Jan 29 02:33:06 UTC 2026","485","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Thu Jan 29 02:32:57 UTC 2026","Thu Jan 29 02:33:03 UTC 2026","6256","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Thu Jan 29 02:33:06 UTC 2026","Thu Jan 29 02:33:06 UTC 2026","229","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Thu Jan 29 02:33:04 UTC 2026","Thu Jan 29 02:33:05 UTC 2026","812","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Thu Jan 29 02:33:06 UTC 2026","Thu Jan 29 02:33:08 UTC 2026","1411","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
