"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 28 17:52:10 UTC 2026","Wed Jan 28 17:52:11 UTC 2026","1003","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Wed Jan 28 17:51:43 UTC 2026","Wed Jan 28 17:51:49 UTC 2026","5368","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testLoginNewUser","Login registered user",""
"passed","Wed Jan 28 17:52:04 UTC 2026","Wed Jan 28 17:52:06 UTC 2026","1587","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Wed Jan 28 17:52:06 UTC 2026","Wed Jan 28 17:52:06 UTC 2026","82","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Wed Jan 28 17:51:49 UTC 2026","Wed Jan 28 17:51:50 UTC 2026","1582","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Wed Jan 28 17:52:05 UTC 2026","Wed Jan 28 17:52:06 UTC 2026","844","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Wed Jan 28 17:52:06 UTC 2026","Wed Jan 28 17:52:07 UTC 2026","1232","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Wed Jan 28 17:52:09 UTC 2026","Wed Jan 28 17:52:10 UTC 2026","1108","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","88","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","83","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Wed Jan 28 17:52:07 UTC 2026","Wed Jan 28 17:52:09 UTC 2026","1772","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Wed Jan 28 17:52:06 UTC 2026","Wed Jan 28 17:52:06 UTC 2026","128","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Wed Jan 28 17:52:06 UTC 2026","Wed Jan 28 17:52:06 UTC 2026","171","","Organizations","","com.openframe.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","68","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Wed Jan 28 17:52:06 UTC 2026","Wed Jan 28 17:52:06 UTC 2026","116","","Organizations","","com.openframe.tests.OrganizationsTest","testDeleteOrganization","Delete Organization",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","143","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Wed Jan 28 17:52:06 UTC 2026","Wed Jan 28 17:52:07 UTC 2026","495","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Wed Jan 28 17:51:39 UTC 2026","Wed Jan 28 17:51:43 UTC 2026","4263","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testRegisterNewUser","Register New Owner user",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","46","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Wed Jan 28 17:51:58 UTC 2026","Wed Jan 28 17:52:04 UTC 2026","6094","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","81","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Wed Jan 28 17:51:58 UTC 2026","Wed Jan 28 17:52:05 UTC 2026","6051","","Reset Password","","com.openframe.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Wed Jan 28 17:52:08 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","58","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Wed Jan 28 17:52:07 UTC 2026","Wed Jan 28 17:52:08 UTC 2026","567","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
