"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Feb 01 06:16:42 UTC 2026","Sun Feb 01 06:16:42 UTC 2026","106","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"skipped","Sun Feb 01 06:16:31 UTC 2026","Sun Feb 01 06:16:31 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testGetDeviceFilters","Verify device filters",""
"skipped","Sun Feb 01 06:16:31 UTC 2026","Sun Feb 01 06:16:31 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testGetDevice","Get device by machineId",""
"passed","Sun Feb 01 06:16:17 UTC 2026","Sun Feb 01 06:16:23 UTC 2026","5738","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testResetPassword","Verify that user can reset password",""
"skipped","Sun Feb 01 06:16:42 UTC 2026","Sun Feb 01 06:16:42 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testAddScript","Add script",""
"passed","Sun Feb 01 06:16:23 UTC 2026","Sun Feb 01 06:16:25 UTC 2026","1449","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Sun Feb 01 06:16:42 UTC 2026","Sun Feb 01 06:16:42 UTC 2026","85","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
"passed","Sun Feb 01 06:16:40 UTC 2026","Sun Feb 01 06:16:40 UTC 2026","115","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Sun Feb 01 06:16:40 UTC 2026","Sun Feb 01 06:16:41 UTC 2026","615","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"skipped","Sun Feb 01 06:16:31 UTC 2026","Sun Feb 01 06:16:31 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testSearchDevices","Search device by hostname",""
