"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Jan 31 19:33:36 UTC 2026","Sat Jan 31 19:33:36 UTC 2026","1","","Devices","","com.openframe.tests.DevicesTest","testFilterDevices","Filter devices by status and OS",""
"skipped","Sat Jan 31 19:33:37 UTC 2026","Sat Jan 31 19:33:37 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testArchiveDevice","Archive device",""
"passed","Sat Jan 31 19:33:38 UTC 2026","Sat Jan 31 19:33:42 UTC 2026","4076","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"skipped","Sat Jan 31 19:33:47 UTC 2026","Sat Jan 31 19:33:47 UTC 2026","0","","Scripts","","com.openframe.tests.ScriptsTest","testGetScript","Get script",""
"passed","Sat Jan 31 19:33:47 UTC 2026","Sat Jan 31 19:33:47 UTC 2026","89","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"skipped","Sat Jan 31 19:33:37 UTC 2026","Sat Jan 31 19:33:37 UTC 2026","0","","Devices","","com.openframe.tests.DevicesTest","testDeleteDevice","Delete device",""
"passed","Sat Jan 31 19:33:29 UTC 2026","Sat Jan 31 19:33:30 UTC 2026","1212","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Sat Jan 31 19:33:47 UTC 2026","Sat Jan 31 19:33:47 UTC 2026","89","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Sat Jan 31 19:33:44 UTC 2026","Sat Jan 31 19:33:45 UTC 2026","1161","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Sat Jan 31 19:33:38 UTC 2026","Sat Jan 31 19:33:44 UTC 2026","6017","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
