"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jan 26 19:00:18 UTC 2026","Mon Jan 26 19:00:19 UTC 2026","1631","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveOrganization","Retrieve Organization",""
"passed","Mon Jan 26 19:00:22 UTC 2026","Mon Jan 26 19:00:23 UTC 2026","857","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogoutWithoutTenantId","Verify logout without tenantId",""
"passed","Mon Jan 26 19:00:19 UTC 2026","Mon Jan 26 19:00:20 UTC 2026","1130","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokens","Verify refresh of access tokens",""
"passed","Mon Jan 26 19:00:03 UTC 2026","Mon Jan 26 19:00:04 UTC 2026","1472","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testDefaultOrganizationCreated","Check that default organization is created",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","89","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteActiveUser","Check that Existing User cannot be invited",""
"passed","Mon Jan 26 19:00:19 UTC 2026","Mon Jan 26 19:00:19 UTC 2026","208","","Organizations","","com.openframe.tests.OrganizationsTest","testUpdateOrganization","Update Organization",""
"passed","Mon Jan 26 19:00:20 UTC 2026","Mon Jan 26 19:00:20 UTC 2026","88","","Organizations","","com.openframe.tests.OrganizationsTest","testRetrieveAllOrganizations","Retrieve Active Organizations",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","110","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteUser","Delete Admin User",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","182","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testRevokeInvitation","Revoke Invitation",""
"passed","Mon Jan 26 19:00:20 UTC 2026","Mon Jan 26 19:00:20 UTC 2026","412","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteUser","Invite New user",""
"passed","Mon Jan 26 19:00:12 UTC 2026","Mon Jan 26 19:00:17 UTC 2026","5565","","Organizations","","com.openframe.tests.OrganizationsTest","testCreateOrganization","Create Organization",""
"passed","Mon Jan 26 18:59:58 UTC 2026","Mon Jan 26 19:00:03 UTC 2026","4891","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testLoginNewUser","Login registered user",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:22 UTC 2026","1394","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testRefreshTokensWithoutTenantId","Verify refresh of access tokens without tenantId",""
"passed","Mon Jan 26 19:00:19 UTC 2026","Mon Jan 26 19:00:19 UTC 2026","94","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegistrationClosed","Check that user cannot register when Registration is Closed",""
"passed","Mon Jan 26 19:00:23 UTC 2026","Mon Jan 26 19:00:24 UTC 2026","913","","Test Access tokens","","com.openframe.tests.AuthTokensTest","testLogout","Verify logout",""
"passed","Mon Jan 26 19:00:20 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","603","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptInvitation","Accept Invitation",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","96","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptAcceptedInvitation","Check that already Accepted Invitation cannot be accepted",""
"passed","Mon Jan 26 19:00:18 UTC 2026","Mon Jan 26 19:00:19 UTC 2026","923","","Owner User registration - negative","","com.openframe.tests.OwnerRegistrationNegativeTest","testRegisterExistingUser","Check that user cannot register with Already Registered email",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","126","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testDeleteOwner","Check that Owner User cannot be deleted",""
"passed","Mon Jan 26 19:00:19 UTC 2026","Mon Jan 26 19:00:20 UTC 2026","153","","Organizations","","com.openframe.tests.OrganizationsTest","testDeleteOrganization","Delete Organization",""
"passed","Mon Jan 26 18:59:54 UTC 2026","Mon Jan 26 18:59:58 UTC 2026","4153","","Owner User registration","","com.openframe.tests.OwnerRegistrationTest","testRegisterNewUser","Register New Owner user",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:22 UTC 2026","167","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testInviteDeletedUser","Check that Deleted User can be invited",""
"passed","Mon Jan 26 19:00:12 UTC 2026","Mon Jan 26 19:00:18 UTC 2026","5962","","Reset Password","","com.openframe.tests.ResetPasswordTest","testResetPassword","Verify that user can reset password",""
"passed","Mon Jan 26 19:00:21 UTC 2026","Mon Jan 26 19:00:21 UTC 2026","56","","Invitations and Users","","com.openframe.tests.UserInvitationsTest","testAcceptRevokedInvitation","Check that Revoked Invitation cannot be accepted",""
